state,jurisdiction,precinct_id,precinct_cbs,race_name,vote_mode,total_2022,total_reg,total_reg_dem,total_reg_rep,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col,magafactor,magamean
AZ,MARICOPA,0045 AVONDALE,04013_0045 AVONDALE,US SENATE-Republican,Election Day,13,2052,774,330,0.466009852,0.533990148,0.284251585,0.277913213,0.257922964,0.179912238,0.314968308,0.028278888,0.635299854,0.02145295,0.432390746,0.397943445,0.16966581,0.827879793,0.172120207,0.256362541,0.058605768,-0.34501317,38.858284
AZ,MARICOPA,0045 AVONDALE,04013_0045 AVONDALE,US SENATE-Republican,Provisional,0,2052,774,330,0.466009852,0.533990148,0.284251585,0.277913213,0.257922964,0.179912238,0.314968308,0.028278888,0.635299854,0.02145295,0.432390746,0.397943445,0.16966581,0.827879793,0.172120207,0.256362541,0.058605768,-0.34501317,38.858284
AZ,MARICOPA,0045 AVONDALE,04013_0045 AVONDALE,US SENATE-Republican,Total Turnout,98,2052,774,330,0.466009852,0.533990148,0.284251585,0.277913213,0.257922964,0.179912238,0.314968308,0.028278888,0.635299854,0.02145295,0.432390746,0.397943445,0.16966581,0.827879793,0.172120207,0.256362541,0.058605768,-0.34501317,38.858284
AZ,MARICOPA,0045 AVONDALE,04013_0045 AVONDALE,US SENATE-Republican,Total Vote Share,98,2052,774,330,0.466009852,0.533990148,0.284251585,0.277913213,0.257922964,0.179912238,0.314968308,0.028278888,0.635299854,0.02145295,0.432390746,0.397943445,0.16966581,0.827879793,0.172120207,0.256362541,0.058605768,-0.34501317,38.858284
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Aggregated,162,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Early Voting,575,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Election Day,130,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Provisional,0,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Total Turnout,867,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0046 AZALEA,04013_0046 AZALEA,US SENATE-Republican,Total Vote Share,705,3283,822,1238,0.480123267,0.519876733,0.166311301,0.23880597,0.434968017,0.159914712,0.674518201,0.012236158,0.116855307,0.196390333,0.346861129,0.260621433,0.392517438,0.43057212,0.56942788,0.2896394,0.384878802,0.025677919,41.006912
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Aggregated,270,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Early Voting,820,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Election Day,156,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Provisional,1,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Total Turnout,1247,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0047 AZTEC SPRINGS,04013_0047 AZTEC SPRINGS,US SENATE-Republican,Total Vote Share,977,4664,1182,1756,0.435925048,0.564074952,0.148808246,0.201417221,0.252308353,0.39746618,0.807246998,0.017152659,0.144939966,0.030660377,0.329223744,0.269863014,0.400913242,0.678867799,0.321132201,0.542137656,0.265109342,0.23815811,40.690998
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Aggregated,207,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Early Voting,365,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Election Day,71,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Provisional,0,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Total Turnout,643,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0048 BALBOA,04013_0048 BALBOA,US SENATE-Republican,Total Vote Share,436,3314,1242,786,0.522333637,0.477666363,0.248717175,0.294597042,0.243284033,0.213401751,0.74019312,0.022933011,0.164755582,0.072118286,0.347070187,0.399871217,0.253058596,0.48401825,0.51598175,0.343723013,0.396470107,-1.1717396,35.692196
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Aggregated,9,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Early Voting,102,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Election Day,25,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Provisional,0,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Total Turnout,136,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0049 BALSZ,04013_0049 BALSZ,US SENATE-Republican,Total Vote Share,127,3527,1425,421,0.489355581,0.510644419,0.338814857,0.360929969,0.209242983,0.091012192,0.466685568,0.096115679,0.364048767,0.073149986,0.45141159,0.423476969,0.125111441,0.628319341,0.371680659,0.281983736,0.184701832,-0.39033511,40.20343
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Aggregated,135,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Early Voting,604,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Election Day,106,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Provisional,2,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Total Turnout,847,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0050 BANFF,04013_0050 BANFF,US SENATE-Republican,Total Vote Share,712,4006,990,1419,0.482376636,0.517623364,0.198801199,0.263236763,0.336163836,0.201798202,0.724912631,0.024213679,0.18896655,0.061907139,0.370689655,0.25862069,0.370689655,0.72282064,0.27717936,0.511165749,0.213746882,1.0270694,45.768242
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Aggregated,135,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Early Voting,364,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Election Day,90,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Provisional,0,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Total Turnout,589,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0051 BARNES,04013_0051 BARNES,US SENATE-Republican,Total Vote Share,454,2005,658,695,0.4665,0.5335,0.123253493,0.194610778,0.28243513,0.399700599,0.876309227,0.008478803,0.06882793,0.04638404,0.282608696,0.348886532,0.368504772,0.344392588,0.655607412,0.298881178,0.577428049,-0.74457979,37.13237
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Aggregated,126,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Early Voting,487,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Election Day,132,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Provisional,0,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Total Turnout,745,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0052 BARNEY,04013_0052 BARNEY,US SENATE-Republican,Total Vote Share,619,3054,625,1316,0.46589404,0.53410596,0.214870619,0.304618408,0.351130036,0.129380937,0.770792403,0.021283563,0.126391618,0.081532417,0.334818369,0.2141878,0.450993831,0.582267475,0.417732525,0.441032737,0.329759666,1.6166511,48.232635
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Aggregated,441,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Early Voting,1082,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Election Day,238,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Provisional,0,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Total Turnout,1761,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0053 BAYSHORE,04013_0053 BAYSHORE,US SENATE-Republican,Total Vote Share,1320,5731,1601,2154,0.480779358,0.519220642,0.158813264,0.235602094,0.329668412,0.27591623,0.770720642,0.00924795,0.115163148,0.10486826,0.309615738,0.29435558,0.396028682,0.432041618,0.567958382,0.327610162,0.44311048,0.4570224,42.591393
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Aggregated,252,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Early Voting,1195,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Election Day,187,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Provisional,13,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Total Turnout,1647,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0054 BEARDSLEY,04013_0054 BEARDSLEY,US SENATE-Republican,Total Vote Share,1395,4500,1026,2099,0.491392801,0.508607199,0.128222222,0.167777778,0.335555556,0.368444444,0.794666667,0.009555556,0.079111111,0.116666667,0.264878852,0.241354975,0.493766173,0.441291195,0.558708805,0.34884331,0.445823357,0.69782645,42.746185
AZ,MARICOPA,0055 BERRIDGE,04013_0055 BERRIDGE,US SENATE-Republican,Aggregated,45,1181,517,247,0.473594549,0.526405451,0.151952462,0.250424448,0.270797963,0.326825127,0.649449619,0.022861981,0.270110076,0.057578323,0.313566936,0.464510332,0.221922731,0.694252819,0.305747181,0.430750231,0.218699388,-1.080815,35.496979
AZ,MARICOPA,0055 BERRIDGE,04013_0055 BERRIDGE,US SENATE-Republican,Early Voting,114,1181,517,247,0.473594549,0.526405451,0.151952462,0.250424448,0.270797963,0.326825127,0.649449619,0.022861981,0.270110076,0.057578323,0.313566936,0.464510332,0.221922731,0.694252819,0.305747181,0.430750231,0.218699388,-1.080815,35.496979
AZ,MARICOPA,0055 BERRIDGE,04013_0055 BERRIDGE,US SENATE-Republican,Election Day,22,1181,517,247,0.473594549,0.526405451,0.151952462,0.250424448,0.270797963,0.326825127,0.649449619,0.022861981,0.270110076,0.057578323,0.313566936,0.464510332,0.221922731,0.694252819,0.305747181,0.430750231,0.218699388,-1.080815,35.496979
AZ,MARICOPA,0055 BERRIDGE,04013_0055 BERRIDGE,US SENATE-Republican,Provisional,1,1181,517,247,0.473594549,0.526405451,0.151952462,0.250424448,0.270797963,0.326825127,0.649449619,0.022861981,0.270110076,0.057578323,0.313566936,0.464510332,0.221922731,0.694252819,0.305747181,0.430750231,0.218699388,-1.080815,35.496979
AZ,MARICOPA,0055 BERRIDGE,04013_0055 BERRIDGE,US SENATE-Republican,Total Turnout,182,1181,517,247,0.473594549,0.526405451,0.151952462,0.250424448,0.270797963,0.326825127,0.649449619,0.022861981,0.270110076,0.057578323,0.313566936,0.464510332,0.221922731,0.694252819,0.305747181,0.430750231,0.218699388,-1.080815,35.496979
